model,fold,macro_f1,precision_Decline,precision_Stable,precision_Growth,recall_Decline,recall_Stable,recall_Growth,f1_Decline,f1_Stable,f1_Growth,combo_id,start_year,start_month,window_months,target_offset,n_stores
lgb,4,0.5461634497023778,0.22848200312989045,0.6583936573595311,0.7201294879340788,0.3914209115281501,0.6297395318166832,0.6928086070215176,0.2885375494071146,0.6437478934951129,0.7062049062049062,sy2021_sm02_w3m_off1,2021,2,3,1,34691
rf,0,0.49381480467978217,0.3089937666963491,0.7976331360946746,0.3548387096774194,0.3842746400885936,0.6590075776093864,0.5060763888888888,0.3425468904244817,0.7217239994645964,0.4171735241502683,sy2021_sm02_w3m_off2,2021,2,3,2,30729
rf,1,0.4744997293640771,0.27768860353130015,0.7925971245029061,0.33905579399141633,0.3831672203765227,0.6333414813004156,0.4800347222222222,0.3220102373196836,0.7040760869565217,0.39741286381602586,sy2021_sm02_w3m_off2,2021,2,3,2,30729
rf,2,0.47666183621865194,0.2787539936102236,0.7858433734939759,0.34815756035578144,0.3860619469026549,0.6378973105134474,0.4756944444444444,0.323747680890538,0.7041835357624832,0.4020542920029347,sy2021_sm02_w3m_off2,2021,2,3,2,30729
rf,3,0.48725863821967375,0.2962046204620462,0.7933634992458521,0.352686843730698,0.3971238938053097,0.6430317848410758,0.4956597222222222,0.3393194706994329,0.7103308575286968,0.41212558643089137,sy2021_sm02_w3m_off2,2021,2,3,2,30729
rf,4,0.48217114829418667,0.2940655447298494,0.7845925925925926,0.3491773308957952,0.3672566371681416,0.6474327628361858,0.49782797567332754,0.3266109198229218,0.7094440723375753,0.41045845272206305,sy2021_sm02_w3m_off2,2021,2,3,2,30729
lgb,0,0.4849092016666383,0.2978540772532189,0.7886792452830189,0.3483072916666667,0.3842746400885936,0.6641407968711807,0.4644097222222222,0.3355899419729207,0.7210721868365181,0.39806547619047616,sy2021_sm02_w3m_off2,2021,2,3,2,30729
lgb,1,0.4766355243924723,0.27633587786259545,0.7881432440565754,0.3489755452742895,0.4008859357696567,0.6401857736494745,0.4583333333333333,0.3271577044735653,0.7065012139196115,0.3962476547842402,sy2021_sm02_w3m_off2,2021,2,3,2,30729
lgb,2,0.47015092796747293,0.27427184466019416,0.775330396475771,0.34352159468438537,0.375,0.6454767726161369,0.4487847222222222,0.3168224299065421,0.704469646430954,0.3891607075649228,sy2021_sm02_w3m_off2,2021,2,3,2,30729
lgb,3,0.49087102844583913,0.29932546374367625,0.7890370370370371,0.3621451104100946,0.3926991150442478,0.6511002444987775,0.4982638888888889,0.3397129186602871,0.7134628265237777,0.4194373401534527,sy2021_sm02_w3m_off2,2021,2,3,2,30729
lgb,4,0.48129013733033266,0.2905692438402719,0.7806451612903226,0.3523748395378691,0.37831858407079644,0.6508557457212714,0.4769765421372719,0.32868813070639114,0.7098666666666666,0.4053156146179402,sy2021_sm02_w3m_off2,2021,2,3,2,30729
rf,0,0.45531576583838923,0.24141574220813525,0.6803921568627451,0.4602510460251046,0.5499398315282792,0.5645336225596529,0.3751065643648764,0.3355359765051395,0.6170717249555424,0.41333959605448567,sy2021_sm03_w1m_off1,2021,3,1,1,34322
rf,1,0.4587236855605197,0.25084175084175087,0.6814838503357851,0.4493865030674847,0.5379061371841155,0.5776633233938737,0.37484008528784646,0.3421354764638347,0.625293427230047,0.4087421529876773,sy2021_sm03_w1m_off1,2021,3,1,1,34322
rf,2,0.4480211783646557,0.24298056155507558,0.6716466385189996,0.43973098810139677,0.5421686746987951,0.5605855245323936,0.3624733475479744,0.33557046979865773,0.6111111111111112,0.39738195418419825,sy2021_sm03_w1m_off1,2021,3,1,1,34322
rf,3,0.4527385071493228,0.23901673640167365,0.6877033181522446,0.4494142705005325,0.5506024096385542,0.573055028462998,0.3599147121535181,0.3333333333333333,0.6251663462960225,0.39971584181861236,sy2021_sm03_w1m_off1,2021,3,1,1,34322
rf,4,0.4533803161443064,0.2465259907359753,0.6798537234042553,0.4495556717198118,0.5771084337349398,0.5543507725670913,0.36673773987206826,0.34547421565091957,0.6107212184560251,0.40394551432597464,sy2021_sm03_w1m_off1,2021,3,1,1,34322
lgb,0,0.4561730071623525,0.23289315726290516,0.6782693558880937,0.464,0.46690734055354993,0.565347071583514,0.42028985507246375,0.3107729275130156,0.616681455190772,0.44106463878326996,sy2021_sm03_w1m_off1,2021,3,1,1,34322
lgb,1,0.46558059157736914,0.24167210973220118,0.6830054821025475,0.471115091804747,0.4452466907340554,0.5741393331526159,0.4486140724946695,0.31329381879762913,0.6238586156111929,0.4595893403232853,sy2021_sm03_w1m_off1,2021,3,1,1,34322
lgb,2,0.464701627049112,0.2466091245376079,0.6841590612777053,0.4641214351425943,0.4819277108433735,0.5689888858769314,0.4302771855010661,0.3262642740619902,0.621281633861181,0.44655897322416466,sy2021_sm03_w1m_off1,2021,3,1,1,34322
lgb,3,0.4724108053567659,0.2508813160987074,0.6898118105126542,0.4807692307692308,0.5144578313253012,0.5763079425318515,0.42643923240938164,0.3372827804107425,0.6279722345296116,0.4519774011299435,sy2021_sm03_w1m_off1,2021,3,1,1,34322
lgb,4,0.47408827382106306,0.25326519023282223,0.6933646112600537,0.4823029731005191,0.5373493975903615,0.560856600704798,0.43582089552238806,0.34426862215360865,0.6201108946500824,0.4578853046594982,sy2021_sm03_w1m_off1,2021,3,1,1,34322
rf,0,0.4595207254056512,0.2847025495750708,0.7226438962681847,0.3650242886884108,0.44816053511705684,0.6452979384354702,0.33354470513633483,0.34820268514508446,0.6817842756974489,0.34857521537442016,sy2021_sm03_w1m_off2,2021,3,1,2,30071
rf,1,0.44098692482503193,0.2565304755525787,0.7155031137332022,0.3523809523809524,0.42745535714285715,0.6164925162383508,0.3284717818642993,0.3206362494767685,0.6623179611650486,0.34000656383327865,sy2021_sm03_w1m_off2,2021,3,1,2,30071
rf,2,0.45330044069408987,0.27419354838709675,0.7214700193423598,0.36002691790040375,0.43638392857142855,0.6320248517367976,0.3392517438173748,0.3367786391042205,0.6737919614631943,0.3493307215148547,sy2021_sm03_w1m_off2,2021,3,1,2,30071
rf,3,0.44733977842318623,0.2676553672316384,0.7160843563109852,0.3553835327234342,0.42299107142857145,0.6426553672316384,0.3200253485424588,0.32785467128027684,0.6773857376805121,0.3367789263087696,sy2021_sm03_w1m_off2,2021,3,1,2,30071
rf,4,0.46240443378920393,0.2755798090040928,0.7332474226804123,0.3767313019390582,0.4503901895206243,0.6429378531073446,0.3449587824984147,0.3419382141345747,0.6851294400963275,0.3601456471367097,sy2021_sm03_w1m_off2,2021,3,1,2,30071
lgb,0,0.456464130263063,0.27583586626139817,0.718508997429306,0.36798991808443604,0.40468227424749165,0.631460039536854,0.3703233988585923,0.3280614550384094,0.6721779648278972,0.3691529709228824,sy2021_sm03_w1m_off2,2021,3,1,2,30071
lgb,1,0.43600745892608384,0.2556732223903177,0.7041015625,0.34444444444444444,0.37723214285714285,0.6108443942389156,0.3538363982244769,0.3047790802524797,0.6541660365945864,0.3490772599311855,sy2021_sm03_w1m_off2,2021,3,1,2,30071
lgb,2,0.4469678911767252,0.2668643439584878,0.7159239842726082,0.35337879727216365,0.4017857142857143,0.6170573284382943,0.3614457831325301,0.3207126948775056,0.6628242074927954,0.3573667711598746,sy2021_sm03_w1m_off2,2021,3,1,2,30071
lgb,3,0.43784634390851296,0.2531089978054133,0.706979736249598,0.3511053315994798,0.3861607142857143,0.6209039548022599,0.34220532319391633,0.3057887759611136,0.6611520529402918,0.3465982028241335,sy2021_sm03_w1m_off2,2021,3,1,2,30071
lgb,4,0.45612068384013504,0.2668067226890756,0.7254777070063694,0.3748271092669433,0.42474916387959866,0.6435028248587571,0.34369055168040585,0.327741935483871,0.6820359281437126,0.3585841878928217,sy2021_sm03_w1m_off2,2021,3,1,2,30071
rf,0,0.48663417935639613,0.17687074829931973,0.5769543973941368,0.6940081442699244,0.44282238442822386,0.5148982558139535,0.6345744680851064,0.25277777777777777,0.544162826420891,0.6629619338705196,sy2021_sm03_w2m_off1,2021,3,2,1,34611
rf,1,0.4900948815392871,0.18816682832201745,0.5690129767990563,0.6947431302270012,0.47317073170731705,0.5257994186046512,0.6186170212765958,0.26925746009715473,0.5465533522190746,0.6544738323016319,sy2021_sm03_w2m_off1,2021,3,2,1,34611
rf,2,0.47569018761588344,0.16527390900649955,0.5625,0.6929902395740906,0.43414634146341463,0.5038167938931297,0.6229726136665781,0.23940820443846672,0.5315436241610738,0.6561187342481097,sy2021_sm03_w2m_off1,2021,3,2,1,34611
rf,3,0.4875136010331067,0.18553758325404376,0.5666798575385833,0.69377990430622,0.4744525547445255,0.5205379861868411,0.6170212765957447,0.2667578659370725,0.5426297840090943,0.6531531531531531,sy2021_sm03_w2m_off1,2021,3,2,1,34611
rf,4,0.48182371400057483,0.1827309236947791,0.5572337042925278,0.6879765395894428,0.44282238442822386,0.5096328607778989,0.6239361702127659,0.25870646766169153,0.5323713689007025,0.6543933054393305,sy2021_sm03_w2m_off1,2021,3,2,1,34611
lgb,0,0.5028901976931249,0.2070365358592693,0.5747609942638623,0.7007565144298122,0.3722627737226277,0.5461482558139535,0.6651595744680852,0.26608695652173914,0.5600894354387926,0.682494201118843,sy2021_sm03_w2m_off1,2021,3,2,1,34611
lgb,1,0.4940490518335869,0.19187675070028012,0.5687221396731055,0.6993742889647326,0.33414634146341465,0.5563226744186046,0.6539893617021276,0.24377224199288255,0.5624540778839089,0.6759208356239692,sy2021_sm03_w2m_off1,2021,3,2,1,34611
lgb,2,0.4874994879097109,0.17587939698492464,0.5712612260835611,0.6981767180925667,0.34146341463414637,0.5318066157760815,0.6617920765753789,0.23217247097844113,0.5508283132530121,0.6794976794976795,sy2021_sm03_w2m_off1,2021,3,2,1,34611
lgb,3,0.5079111929194879,0.20843989769820973,0.5802795617680393,0.7074148296593187,0.39659367396593675,0.5583424209378408,0.6571808510638298,0.2732606873428332,0.5690996665431641,0.6813732248724665,sy2021_sm03_w2m_off1,2021,3,2,1,34611
lgb,4,0.494241944416844,0.19650067294751009,0.5631247686042207,0.6989649223691777,0.35523114355231145,0.5528898582333697,0.6465425531914893,0.2530329289428076,0.557960381511372,0.6717325227963525,sy2021_sm03_w2m_off1,2021,3,2,1,34611
rf,0,0.46637229271742675,0.2878787878787879,0.8183118741058655,0.28216062544420756,0.3433734939759036,0.689156626506024,0.4205508474576271,0.3131868131868132,0.7482014388489209,0.33772862611654614,sy2021_sm03_w2m_off2,2021,3,2,2,30446
rf,1,0.43831461122478577,0.2625739644970414,0.8015508328546812,0.24621513944223108,0.35642570281124497,0.6725301204819277,0.32767762460233296,0.3023850085178876,0.7313941299790356,0.28116469517743403,sy2021_sm03_w2m_off2,2021,3,2,2,30446
rf,2,0.45837220785220373,0.28618152085036797,0.8003919372900336,0.2758887171561051,0.3514056224899598,0.6889156626506024,0.37857900318133614,0.31545741324921134,0.7404817404817405,0.31917746982565937,sy2021_sm03_w2m_off2,2021,3,2,2,30446
rf,3,0.45119720869276553,0.2663587374903772,0.8013169195533925,0.27602158828064766,0.34773869346733666,0.6744578313253012,0.3792372881355932,0.3016564952048823,0.7324349077587334,0.31950022311468096,sy2021_sm03_w2m_off2,2021,3,2,2,30446
rf,4,0.45687141122003583,0.28825910931174087,0.808457014841781,0.2634450506625097,0.357429718875502,0.6958303205591709,0.3580508474576271,0.3191393993724787,0.7479274611398964,0.3035473731477324,sy2021_sm03_w2m_off2,2021,3,2,2,30446
lgb,0,0.4615783175382413,0.2890499194847021,0.8076923076923077,0.2753968253968254,0.3604417670682731,0.6983132530120482,0.3675847457627119,0.32082216264521896,0.7490307573016284,0.31488203266787657,sy2021_sm03_w2m_off2,2021,3,2,2,30446
lgb,1,0.4374965557041768,0.25984848484848483,0.7891231964483907,0.255793991416309,0.34437751004016065,0.6853012048192771,0.31601272534464475,0.29620034542314333,0.7335568738715502,0.2827324478178368,sy2021_sm03_w2m_off2,2021,3,2,2,30446
lgb,2,0.4590270476921412,0.2830793905372895,0.7976942080702718,0.2827356130108424,0.35441767068273095,0.7002409638554217,0.35949098621421,0.31475702184574234,0.7457975105864237,0.3165266106442577,sy2021_sm03_w2m_off2,2021,3,2,2,30446
lgb,3,0.44810077731434284,0.27295081967213114,0.7932175351530191,0.2673107890499195,0.33467336683417087,0.6932530120481928,0.3516949152542373,0.30067720090293454,0.7398739873987399,0.3037511436413541,sy2021_sm03_w2m_off2,2021,3,2,2,30446
lgb,4,0.45437826959933486,0.2875605815831987,0.8014847401704702,0.2627677100494234,0.357429718875502,0.7025789346830562,0.3379237288135593,0.3187108325872874,0.7487798612894939,0.29564411492122333,sy2021_sm03_w2m_off2,2021,3,2,2,30446
rf,0,0.4839084862172072,0.17721518987341772,0.5939484497571909,0.6681943171402384,0.42924528301886794,0.5268389662027833,0.6186704384724186,0.25086147484493454,0.5583845478489904,0.6424794359576969,sy2021_sm03_w3m_off1,2021,3,3,1,34884
rf,1,0.5073786154692075,0.20324324324324325,0.6082438517492207,0.6865718799368088,0.44339622641509435,0.5820351342393105,0.6145361990950227,0.2787249814677539,0.5948509485094851,0.6485599164303836,sy2021_sm03_w3m_off1,2021,3,3,1,34884
rf,2,0.4824901543445301,0.1599247412982126,0.6024096385542169,0.6822047244094488,0.4009433962264151,0.5469008949287372,0.6125565610859729,0.22864828513786148,0.5733148019457956,0.6455073759499329,sy2021_sm03_w3m_off1,2021,3,3,1,34884
rf,3,0.49982857362634875,0.1882591093117409,0.613103953147877,0.6813018114829598,0.4386792452830189,0.5551872721246272,0.6275452488687783,0.26345609065155806,0.5827100365280918,0.6533195936993964,sy2021_sm03_w3m_off1,2021,3,3,1,34884
rf,4,0.4906621591860649,0.16862326574172892,0.6153284671532847,0.6774780236435284,0.37264150943396224,0.5588332780908187,0.6322489391796322,0.23218221895664953,0.5857217300677436,0.6540825285338016,sy2021_sm03_w3m_off1,2021,3,3,1,34884
lgb,0,0.5025853016503278,0.20448548812664907,0.6052917723812976,0.6745664739884393,0.36556603773584906,0.5533465871438038,0.6602545968882603,0.2622673434856176,0.5781547516011771,0.6673338098641887,sy2021_sm03_w3m_off1,2021,3,3,1,34884
lgb,1,0.5144351154024174,0.21091445427728614,0.6153846153846154,0.6941601444912703,0.33726415094339623,0.6072257209148161,0.6521493212669683,0.2595281306715064,0.6112779446112779,0.6724992709244678,sy2021_sm03_w3m_off1,2021,3,3,1,34884
lgb,2,0.4917245437570122,0.17001180637544275,0.607926397735315,0.6837167070217918,0.33962264150943394,0.5694398409015579,0.6388574660633484,0.22659323367427223,0.5880540818072908,0.6605263157894737,sy2021_sm03_w3m_off1,2021,3,3,1,34884
lgb,3,0.4974187651630307,0.18285714285714286,0.613795518207283,0.6787489038292897,0.3018867924528302,0.5810407689758038,0.6566742081447964,0.2277580071174377,0.5969691809977865,0.6675291073738681,sy2021_sm03_w3m_off1,2021,3,3,1,34884
lgb,4,0.4961674258480189,0.18242343541944075,0.6104775481111903,0.6782684995612752,0.3231132075471698,0.5677825654623798,0.656011315417256,0.23319148936170211,0.5883565172591447,0.6669542709232097,sy2021_sm03_w3m_off1,2021,3,3,1,34884
rf,0,0.46930459966860677,0.25813953488372093,0.8473785341751304,0.2704565030146425,0.3712374581939799,0.674901617839965,0.5040128410914928,0.3045267489711934,0.7513691128148959,0.35201793721973096,sy2021_sm03_w3m_off2,2021,3,3,2,30467
rf,1,0.44993955896267174,0.2422062350119904,0.8482392397987703,0.24110671936758893,0.3377926421404682,0.6635330126803672,0.4895666131621188,0.28212290502793297,0.7446025515210991,0.3230932203389831,sy2021_sm03_w3m_off2,2021,3,3,2,30467
rf,2,0.45884304295212486,0.24626278520849726,0.8500832870627429,0.25573770491803277,0.34894091415830547,0.6694359422824662,0.5016077170418006,0.2887453874538745,0.7490215264187867,0.33876221498371334,sy2021_sm03_w3m_off2,2021,3,3,2,30467
rf,3,0.4550071360109113,0.24396135265700483,0.8422053231939164,0.25320786997433703,0.3374164810690423,0.6781106494642467,0.4758842443729904,0.28317757009345795,0.7513022410660206,0.3305415968732552,sy2021_sm03_w3m_off2,2021,3,3,2,30467
rf,4,0.44667909163418845,0.22843822843822845,0.8377795742387497,0.2511415525114155,0.3273942093541203,0.6798600481084627,0.44212218649517687,0.26910755148741416,0.7506035731530661,0.32032615026208505,sy2021_sm03_w3m_off2,2021,3,3,2,30467
lgb,0,0.47546844382665365,0.26919967663702504,0.8361958472186619,0.28451882845188287,0.3712374581939799,0.7131613467424573,0.43659711075441415,0.31208997188378634,0.7697935103244837,0.34452184927169094,sy2021_sm03_w3m_off2,2021,3,3,2,30467
lgb,1,0.4666106775290553,0.2606596942880129,0.8408910103420844,0.2657407407407407,0.3612040133779264,0.6932662877131613,0.4606741573033708,0.30280373831775703,0.7599760335530258,0.33705226071638283,sy2021_sm03_w3m_off2,2021,3,3,2,30467
lgb,2,0.4636340510873955,0.25509372453137735,0.8419805109296813,0.2628624883068288,0.34894091415830547,0.6989505902929602,0.4517684887459807,0.2947269303201507,0.7638274997013499,0.332347723240686,sy2021_sm03_w3m_off2,2021,3,3,2,30467
lgb,3,0.46911218112879954,0.265139116202946,0.8364812419146184,0.27137176938369784,0.36080178173719374,0.7069757270938115,0.43890675241157556,0.30566037735849055,0.7662953306470728,0.3353808353808354,sy2021_sm03_w3m_off2,2021,3,3,2,30467
lgb,4,0.45210383901392853,0.23993558776167473,0.8305476986371818,0.2588357588357588,0.33184855233853006,0.7063197026022305,0.4003215434083601,0.27850467289719627,0.7634129047506499,0.3143939393939394,sy2021_sm03_w3m_off2,2021,3,3,2,30467
rf,0,0.46728281373763997,0.21214285714285713,0.7206490614062997,0.4738434932987462,0.36531365313653136,0.5980987589120677,0.4858156028368794,0.2684139177586986,0.6536796536796536,0.4797548697745677,sy2021_sm04_w1m_off1,2021,4,1,1,34280
rf,1,0.47705600943608345,0.24962630792227206,0.7004875076173065,0.47227191413237923,0.4108241082410824,0.6070768418273039,0.46808510638297873,0.3105532310553231,0.650445607582402,0.4701691896705254,sy2021_sm04_w1m_off1,2021,4,1,1,34280
rf,2,0.46736901642405,0.22861356932153393,0.7114365846057962,0.46006110868616323,0.3813038130381304,0.6028518616318986,0.4671985815602837,0.2858460119870908,0.6526586620926244,0.4636023751924346,sy2021_sm04_w1m_off1,2021,4,1,1,34280
rf,3,0.4737060001197217,0.24,0.6987239340180517,0.4762320104666376,0.3985239852398524,0.592817533667811,0.48404255319148937,0.29958391123439665,0.6414285714285715,0.48010551769619697,sy2021_sm04_w1m_off1,2021,4,1,1,34280
rf,4,0.47252994423957045,0.24186046511627907,0.7042645241038319,0.46437768240343347,0.3837638376383764,0.6019545694664553,0.47939743021710235,0.2967189728958631,0.6491028197094845,0.4717680401133639,sy2021_sm04_w1m_off1,2021,4,1,1,34280
lgb,0,0.461348944284838,0.21135175504107542,0.7103755569700827,0.4648421052631579,0.34809348093480935,0.5893847372590441,0.48936170212765956,0.26301115241635686,0.6442488093519988,0.47678687108615847,sy2021_sm04_w1m_off1,2021,4,1,1,34280
lgb,1,0.4695184240058243,0.2359375,0.6986343885785227,0.467714528462192,0.3714637146371464,0.5944019012410879,0.488031914893617,0.28858098423315814,0.6423170209730347,0.47765726681127985,sy2021_sm04_w1m_off1,2021,4,1,1,34280
lgb,2,0.4582569972002335,0.22398729150119143,0.6967213114754098,0.4511340206185567,0.34686346863468637,0.5835753894903618,0.4849290780141844,0.2722007722007722,0.6351487282655554,0.467421491134373,sy2021_sm04_w1m_off1,2021,4,1,1,34280
lgb,3,0.4716760492982272,0.2401263823064771,0.6933830382106244,0.47363981442429354,0.37392373923739236,0.5893847372590441,0.4977836879432624,0.29244829244829246,0.6371681415929203,0.48541171385346876,sy2021_sm04_w1m_off1,2021,4,1,1,34280
lgb,4,0.46675188598242084,0.2286634460547504,0.7035769828926906,0.46352646936223424,0.34932349323493234,0.5974643423137876,0.49268941072219763,0.27639902676399025,0.6461934009427225,0.47766323024054985,sy2021_sm04_w1m_off1,2021,4,1,1,34280
rf,0,0.44645439271691406,0.29403508771929826,0.7612035851472471,0.2828854314002829,0.39158878504672895,0.6467228719064455,0.32894736842105265,0.33587174348697396,0.699308925158065,0.3041825095057034,sy2021_sm04_w1m_off2,2021,4,1,2,29813
rf,1,0.43656400165064585,0.2705965909090909,0.7540829145728644,0.28519328956965717,0.35640785781103834,0.6529779711721512,0.32128184059161874,0.3076301978199435,0.69989797405626,0.30216383307573413,sy2021_sm04_w1m_off2,2021,4,1,2,29813
